#key,timestamp,value,count
3573,1456181722,29,7
3574,1456181728,29,7
3575,1456181734,29,7
3576,1456181740,29,7
3577,1456181746,29,7
3578,1456181752,29,7
3579,1456181758,30,7
3580,1456181764,31,7
3581,1456181770,31,7
3582,1456181776,32,7
3583,1456181782,33,7
3584,1456181788,34,7
3585,1456181794,34,7
3586,1456181800,37,7
3587,1456181806,37,7
3588,1456181812,37,7
3589,1456181818,38,7
3590,1456181824,39,7
3591,1456181830,39,7
3592,1456181836,40,7
3593,1456181842,42,7
3594,1456181848,43,7
3595,1456181854,43,7
3596,1456181860,44,7
3597,1456181866,44,7
3598,1456181872,44,7
3599,1456181878,45,7
3600,1456181884,45,7
3601,1456181890,45,7
3602,1456181896,45,7
3603,1456181902,45,7
3604,1456181908,45,7
3605,1456181914,45,7
3606,1456181920,46,7
3607,1456181926,46,7
3608,1456181932,46,7
3609,1456181938,46,7
3610,1456181944,46,7
3611,1456181950,46,7
3612,1456181956,47,7
3613,1456181962,47,7
3614,1456181968,48,7
3615,1456181974,48,7
3616,1456181980,49,7
3617,1456181986,49,7
3618,1456181992,49,7
3619,1456181998,49,7
3620,1456182004,50,7
3621,1456182010,50,7
3622,1456182016,50,7
3623,1456182022,50,7
3624,1456182028,50,7
3625,1456182034,50,7
3626,1456182040,51,7
3627,1456182046,51,7
3628,1456182052,51,7
3629,1456182058,52,7
3630,1456182064,52,7
3631,1456182070,52,7
3632,1456182076,52,7
3633,1456182082,53,7
3634,1456182088,53,7
3635,1456182094,53,7
3636,1456182100,54,7
3637,1456182106,54,7
3638,1456182112,54,7
3639,1456182118,54,7
3640,1456182124,55,7
3641,1456182130,55,7
3642,1456182136,55,7
3643,1456182142,56,7
3644,1456182148,56,7
3645,1456182154,56,7
3646,1456182160,57,7
3647,1456182166,57,7
3648,1456182172,57,7
3649,1456182178,58,7
3650,1456182184,58,7
3651,1456182190,58,7
3652,1456182196,58,7
3653,1456182202,58,7
3654,1456182208,58,7
3655,1456182214,59,7
3656,1456182220,59,7
3657,1456182226,59,7
3658,1456182232,59,7
3659,1456182238,59,7
3660,1456182244,59,7
3661,1456182250,59,7
3662,1456182256,60,7
3663,1456182262,60,7
3664,1456182268,61,7
3665,1456182274,61,7
3666,1456182280,62,7
3667,1456182286,62,7
3668,1456182292,62,7
3669,1456182298,62,7
3670,1456182304,63,7
3671,1456182310,63,7
3672,1456182316,63,7
3673,1456182322,64,7
3674,1456182328,66,7
3675,1456182334,67,7
3676,1456182340,69,7
3677,1456182346,69,7
3678,1456182352,69,7
3679,1456182358,70,7
3680,1456182364,72,7
3681,1456182370,72,7
3682,1456182376,73,7
3683,1456182382,73,7
3684,1456182388,73,7
3685,1456182394,72,7
3686,1456182400,71,7
3687,1456182406,71,7
3688,1456182412,71,7
3689,1456182418,70,7
3690,1456182424,69,7
3691,1456182430,69,7
3692,1456182436,58,7
3693,1456182442,58,7
3694,1456182448,58,7
3695,1456182454,59,7
3696,1456182460,59,7
3697,1456182466,59,7
3698,1456182472,59,7
3699,1456182478,60,7
3700,1456182484,60,7
3701,1456182490,60,7
3702,1456182496,70,6
3703,1456182502,71,6
3704,1456182508,71,6
3705,1456182514,72,6
3706,1456182520,72,6
3707,1456182526,72,6
3708,1456182532,72,6
3709,1456182538,73,6
3710,1456182544,73,6
3711,1456182550,73,6
3712,1456182556,73,6
3713,1456182562,73,6
3714,1456182568,74,6
3715,1456182574,74,6
3716,1456182580,73,6
3717,1456182586,73,6
3718,1456182592,73,6
3719,1456182598,73,6
3720,1456182604,74,6
3721,1456182610,74,6
3722,1456182616,74,6
3723,1456182622,74,6
3724,1456182628,74,6
3725,1456182634,75,6
3726,1456182640,75,6
3727,1456182646,75,6
3728,1456182652,75,6
3729,1456182658,76,6
3730,1456182664,63,6
3731,1456182670,63,6
3732,1456182676,63,6
3733,1456182682,64,6
3734,1456182688,64,6
3735,1456182694,64,6
3736,1456182700,64,6
3737,1456182706,64,6
3738,1456182712,64,6
3739,1456182718,64,6
3740,1456182724,77,5
3741,1456182730,77,5
3742,1456182736,77,5
3743,1456182742,77,5
3744,1456182748,77,5
3745,1456182754,77,5
3746,1456182760,77,5
3747,1456182766,77,5
3748,1456182772,77,5
3749,1456182778,78,5
3750,1456182784,78,5
3751,1456182790,78,5
3752,1456182796,78,5
3753,1456182802,78,5
3754,1456182808,79,5
3755,1456182814,64,5
3756,1456182820,65,5
3757,1456182826,65,5
3758,1456182832,65,5
3759,1456182838,65,5
3760,1456182844,65,5
3761,1456182850,65,5
3762,1456182856,65,5
3763,1456182862,66,5
3764,1456182868,67,5
3765,1456182874,67,5
3766,1456182880,85,4
3767,1456182886,85,4
3768,1456182892,85,4
3769,1456182898,85,4
3770,1456182904,85,4
3771,1456182910,85,4
3772,1456182916,85,4
3773,1456182922,86,4
3774,1456182928,86,4
3775,1456182934,86,4
3776,1456182940,86,4
3777,1456182946,86,4
3778,1456182952,86,4
3779,1456182958,87,4
3780,1456182964,87,4
3781,1456182970,87,4
3782,1456182976,87,4
3783,1456182982,89,4
3784,1456182988,67,4
3785,1456182994,67,4
3786,1456183000,68,4
3787,1456183006,68,4
3788,1456183012,68,4
3789,1456183018,69,4
3790,1456183024,69,4
3791,1456183030,69,4
3792,1456183036,69,4
3793,1456183042,71,4
3794,1456183048,94,3
3795,1456183054,94,3
3796,1456183060,96,3
3797,1456183066,96,3
3798,1456183072,96,3
3799,1456183078,97,3
3800,1456183084,97,3
3801,1456183090,97,3
3802,1456183096,97,3
3803,1456183102,98,3
3804,1456183108,98,3
3805,1456183114,98,3
3806,1456183120,98,3
3807,1456183126,98,3
3808,1456183132,98,3
3809,1456183138,97,3
3810,1456183144,97,3
3811,1456183150,97,3
3812,1456183156,97,3
3813,1456183162,97,3
3814,1456183168,97,3
3815,1456183174,97,3
3816,1456183180,64,3
3817,1456183186,64,3
3818,1456183192,64,3
3819,1456183198,64,3
3820,1456183204,64,3
3821,1456183210,64,3
3822,1456183216,64,3
3823,1456183222,64,3
3824,1456183228,64,3
3825,1456183234,64,3
3826,1456183240,97,2
3827,1456183246,97,2
3828,1456183252,97,2
3829,1456183258,97,2
3830,1456183264,97,2
3831,1456183270,97,2
3832,1456183276,97,2
3833,1456183282,95,2
3834,1456183288,95,2
3835,1456183294,95,2
3836,1456183300,95,2
3837,1456183306,95,2
3838,1456183312,95,2
3839,1456183318,93,2
3840,1456183324,93,2
3841,1456183330,93,2
3842,1456183336,93,2
3843,1456183342,90,2
3844,1456183348,90,2
3845,1456183354,90,2
3846,1456183360,90,2
3847,1456183366,90,2
3848,1456183372,90,2
3849,1456183378,44,2
3850,1456183384,44,2
3851,1456183390,44,2
3852,1456183396,44,2
3853,1456183402,41,2
3854,1456183408,41,2
3855,1456183414,41,2
3856,1456183420,41,2
3857,1456183426,41,2
3858,1456183432,41,2
3859,1456183438,82,1
3860,1456183444,82,1
3861,1456183450,82,1
3862,1456183456,82,1
3863,1456183462,45,1
3864,1456183468,45,1
3865,1456183474,45,1
3866,1456183480,45,1
3867,1456183486,45,1
3868,1456183492,45,1
3869,1456183498,45,1
3870,1456183504,45,1
3871,1456183510,45,1
3872,1456183516,45,1
3873,1456183522,33,1
3874,1456183528,33,1
3875,1456183534,33,1
3876,1456183540,33,1
3877,1456183546,33,1
3878,1456183552,33,1
3879,1456183558,33,1
3880,1456183564,33,1
3881,1456183570,33,1
3882,1456183576,33,1
3883,1456183582,21,1
3884,1456183588,21,1
3885,1456183594,21,1
3886,1456183600,21,1
3887,1456183606,21,1
3888,1456183612,21,1
3889,1456183618,21,1
3890,1456183624,21,1
3891,1456183630,21,1
3892,1456183636,21,1
3893,1456183642,5,1
3894,1456183648,5,1
3895,1456183654,5,1
3896,1456183660,5,1
3897,1456183666,5,1
3898,1456183672,5,1
3899,1456183678,5,1
3900,1456183684,5,1
3901,1456183690,5,1
3902,1456183696,5,1
3903,1456183702,44,1
3904,1456183708,44,1
3905,1456183714,44,1
3906,1456183720,44,1
3907,1456183726,44,1
3908,1456183732,44,1
3909,1456183738,44,1
3910,1456183744,44,1
3911,1456183750,44,1
3912,1456183756,44,1
3913,1456183762,33,1
3914,1456183768,33,1
3915,1456183774,33,1
3916,1456183780,37,2
3917,1456183786,37,2
3918,1456183792,37,2
3919,1456183798,37,2
3920,1456183804,37,2
3921,1456183810,37,2
3922,1456183816,37,2
3923,1456183822,30,2
3924,1456183828,30,2
3925,1456183834,30,2
3926,1456183840,22,2
3927,1456183846,22,2
3928,1456183852,22,2
3929,1456183858,22,2
3930,1456183864,22,2
3931,1456183870,22,2
3932,1456183876,22,2
3933,1456183882,13,2
3934,1456183888,13,2
3935,1456183894,13,2
3936,1456183900,7,2
3937,1456183906,7,2
3938,1456183912,7,2
3939,1456183918,7,2
3940,1456183924,7,2
3941,1456183930,7,2
3942,1456183936,7,2
3943,1456183942,12,2
3944,1456183948,12,2
3945,1456183954,12,2
3946,1456183960,29,2
3947,1456183966,29,2
3948,1456183972,29,2
3949,1456183978,29,2
3950,1456183984,29,2
3951,1456183990,29,2
3952,1456183996,29,2
3953,1456184002,40,2
3954,1456184008,40,2
3955,1456184014,40,2
3956,1456184020,38,2
3957,1456184026,38,2
3958,1456184032,38,2
3959,1456184038,39,3
3960,1456184044,39,3
3961,1456184050,39,3
3962,1456184056,39,3
3963,1456184062,36,3
3964,1456184068,36,3
3965,1456184074,36,3
3966,1456184080,32,3
3967,1456184086,32,3
3968,1456184092,32,3
3969,1456184098,29,3
3970,1456184104,29,3
3971,1456184110,29,3
3972,1456184116,29,3
3973,1456184122,25,3
3974,1456184128,25,3
3975,1456184134,25,3
3976,1456184140,20,3
3977,1456184146,20,3
3978,1456184152,20,3
3979,1456184158,16,3
3980,1456184164,16,3
3981,1456184170,16,3
3982,1456184176,16,3
3983,1456184182,13,3
3984,1456184188,13,3
3985,1456184194,13,3
3986,1456184200,11,3
3987,1456184206,11,3
3988,1456184212,11,3
3989,1456184218,12,3
3990,1456184224,12,3
3991,1456184230,12,3
3992,1456184236,12,3
3993,1456184242,11,3
3994,1456184248,11,3
3995,1456184254,11,3
3996,1456184260,18,3
3997,1456184266,18,3
3998,1456184272,18,3
3999,1456184278,21,3
4000,1456184284,21,3
4001,1456184290,21,3
4002,1456184296,21,3
4003,1456184302,24,3
4004,1456184308,24,3
4005,1456184314,24,3
4006,1456184320,22,3
4007,1456184326,22,3
4008,1456184332,22,3
4009,1456184338,19,3
4010,1456184344,19,3
4011,1456184350,19,3
4012,1456184356,20,4
4013,1456184362,19,4
4014,1456184368,19,4
4015,1456184374,19,4
4016,1456184380,15,4
4017,1456184386,15,4
4018,1456184392,15,4
4019,1456184398,13,4
4020,1456184404,13,4
4021,1456184410,13,4
4022,1456184416,13,4
4023,1456184422,12,4
4024,1456184428,12,4
4025,1456184434,12,4
4026,1456184440,17,4
4027,1456184446,17,4
4028,1456184452,17,4
4029,1456184458,19,4
4030,1456184464,19,4
4031,1456184470,19,4
4032,1456184476,21,4
4033,1456184482,24,4
4034,1456184488,24,4
4035,1456184494,24,4
4036,1456184500,23,4
4037,1456184506,23,4
4038,1456184512,23,4
4039,1456184518,23,4
4040,1456184524,23,4
4041,1456184530,23,4
4042,1456184536,22,4
4043,1456184542,20,4
4044,1456184548,20,4
4045,1456184554,17,5
4046,1456184560,14,5
4047,1456184566,14,5
4048,1456184572,14,5
4049,1456184578,9,5
4050,1456184584,9,5
4051,1456184590,9,5
4052,1456184596,7,5
4053,1456184602,7,5
4054,1456184608,7,5
4055,1456184614,6,5
4056,1456184620,8,5
4057,1456184626,8,5
4058,1456184632,8,5
4059,1456184638,10,5
4060,1456184644,10,5
4061,1456184650,10,5
4062,1456184656,11,5
4063,1456184662,11,5
4064,1456184668,11,5
4065,1456184674,11,5
4066,1456184680,13,5
4067,1456184686,13,5
4068,1456184692,13,5
4069,1456184698,15,5
4070,1456184704,15,5
4071,1456184710,15,5
4072,1456184716,16,5
4073,1456184722,17,5
4074,1456184728,17,5
4075,1456184734,17,5
4076,1456184740,16,5
4077,1456184746,16,5
4078,1456184752,16,5
4079,1456184758,10,6
4080,1456184764,10,6
4081,1456184770,10,6
4082,1456184776,8,6
4083,1456184782,8,6
4084,1456184788,8,6
4085,1456184794,7,6
4086,1456184800,6,6
4087,1456184806,6,6
4088,1456184812,6,6
4089,1456184818,6,6
4090,1456184824,6,6
4091,1456184830,6,6
4092,1456184836,8,6
4093,1456184842,8,6
4094,1456184848,8,6
4095,1456184854,7,6
4096,1456184860,7,6
4097,1456184866,7,6
4098,1456184872,7,6
4099,1456184878,7,6
4100,1456184884,7,6
4101,1456184890,7,6
4102,1456184896,6,6
4103,1456184902,6,6
4104,1456184908,6,6
4105,1456184914,5,6
4106,1456184920,6,6
4107,1456184926,6,6
4108,1456184932,6,6
4109,1456184938,7,6
4110,1456184944,7,6
4111,1456184950,7,6
4112,1456184956,7,6
4113,1456184962,8,6
4114,1456184968,8,6
4115,1456184974,7,7
4116,1456184980,7,7
4117,1456184986,7,7
4118,1456184992,7,7
4119,1456184998,7,7
4120,1456185004,7,7
4121,1456185010,7,7
4122,1456185016,7,7
4123,1456185022,7,7
4124,1456185028,7,7
4125,1456185034,7,7
4126,1456185040,7,7
4127,1456185046,7,7
4128,1456185052,7,7
4129,1456185058,7,7
4130,1456185064,7,7
4131,1456185070,7,7
4132,1456185076,7,7
4133,1456185082,7,7
4134,1456185088,7,7
4135,1456185094,7,7
4136,1456185100,8,7
4137,1456185106,8,7
4138,1456185112,8,7
4139,1456185118,6,7
4140,1456185124,6,7
4141,1456185130,6,7
4142,1456185136,4,7
4143,1456185142,4,7
4144,1456185148,4,7
4145,1456185154,3,7
4146,1456185160,1,7
4147,1456185166,1,7
4148,1456185172,1,7
4149,1456185178,1,7
4150,1456185184,1,7
4151,1456185190,1,7
4152,1456185196,4,7
4153,1456185202,5,7
4154,1456185208,5,7
4155,1456185214,8,7
4156,1456185220,11,7
4157,1456185226,11,7
4158,1456185232,11,7
4159,1456185238,13,7
4160,1456185244,13,7
4161,1456185250,13,8
4162,1456185256,11,8
4163,1456185262,10,8
4164,1456185268,10,8
4165,1456185274,8,8
4166,1456185280,8,8
4167,1456185286,8,8
4168,1456185292,8,8
4169,1456185298,7,8
4170,1456185304,7,8
4171,1456185310,6,8
4172,1456185316,6,8
4173,1456185322,6,8
4174,1456185328,6,8
4175,1456185334,7,8
4176,1456185340,7,8
4177,1456185346,7,8
4178,1456185352,7,8
4179,1456185358,7,8
4180,1456185364,7,8
4181,1456185370,7,8
4182,1456185376,8,8
4183,1456185382,8,8
4184,1456185388,8,8
4185,1456185394,7,8
4186,1456185400,7,8
4187,1456185406,7,8
4188,1456185412,7,8
4189,1456185418,7,8
4190,1456185424,7,8
4191,1456185430,7,8
4192,1456185436,7,8
4193,1456185442,7,8
4194,1456185448,7,8
4195,1456185454,7,8
4196,1456185460,7,8
4197,1456185466,7,8
4198,1456185472,7,8
4199,1456185478,8,8
4200,1456185484,8,8
4201,1456185490,9,8
4202,1456185496,10,8
4203,1456185502,11,8
4204,1456185508,11,8
4205,1456185514,15,8
4206,1456185520,16,8
4207,1456185526,16,8
4208,1456185532,16,8
4209,1456185538,18,8
4210,1456185544,18,8
4211,1456185550,19,8
4212,1456185556,19,8
4213,1456185562,20,8
4214,1456185568,20,8
4215,1456185574,20,8
4216,1456185580,21,8
4217,1456185586,21,8
4218,1456185592,21,8
4219,1456185598,22,8
4220,1456185604,22,8
4221,1456185610,23,8
4222,1456185616,24,8
4223,1456185622,25,8
4224,1456185628,25,8
4225,1456185634,27,8
4226,1456185640,28,8
4227,1456185646,28,8
4228,1456185652,28,8
4229,1456185658,30,8
4230,1456185664,30,8
4231,1456185670,31,8
4232,1456185676,32,8
4233,1456185682,32,8
4234,1456185688,32,8
4235,1456185694,34,8
4236,1456185700,34,8
4237,1456185706,34,8
4238,1456185712,34,8
4239,1456185718,36,8
4240,1456185724,36,8
4241,1456185730,36,8
4242,1456185736,37,8
4243,1456185742,38,8
4244,1456185748,38,8
4245,1456185754,40,8
4246,1456185760,40,8
4247,1456185766,40,8
4248,1456185772,40,8
4249,1456185778,42,8
4250,1456185784,42,8
4251,1456185790,43,8
4252,1456185796,44,8
4253,1456185802,44,8
4254,1456185808,44,8
4255,1456185814,46,8
4256,1456185820,46,8
4257,1456185826,46,8
4258,1456185832,46,8
4259,1456185838,48,8
4260,1456185844,48,8
4261,1456185850,48,8
4262,1456185856,49,8
4263,1456185862,50,8
4264,1456185868,50,8
4265,1456185874,51,8
4266,1456185880,51,8
4267,1456185886,51,8
4268,1456185892,51,8
4269,1456185898,52,8
4270,1456185904,52,8
4271,1456185910,53,8
4272,1456185916,54,8
4273,1456185922,54,8
4274,1456185928,54,8
4275,1456185934,55,8
4276,1456185940,56,8
4277,1456185946,56,8
4278,1456185952,56,8
4279,1456185958,57,8
4280,1456185964,57,8
4281,1456185970,57,8
4282,1456185976,57,8
4283,1456185982,58,8
4284,1456185988,58,8
4285,1456185994,58,8
4286,1456186000,58,8
4287,1456186006,58,8
4288,1456186012,58,8
4289,1456186018,58,8
4290,1456186024,58,8
4291,1456186030,58,8
4292,1456186036,58,8
4293,1456186042,58,8
4294,1456186048,58,8
4295,1456186054,59,8
4296,1456186060,59,8
4297,1456186066,59,8
4298,1456186072,59,8
4299,1456186078,60,8
4300,1456186084,60,8
4301,1456186090,60,8
4302,1456186096,60,8
4303,1456186102,61,8
4304,1456186108,61,8
4305,1456186114,61,8
4306,1456186120,54,8
4307,1456186126,54,8
4308,1456186132,54,8
4309,1456186138,55,8
4310,1456186144,55,8
4311,1456186150,55,8
4312,1456186156,55,8
4313,1456186162,56,8
4314,1456186168,56,8
4315,1456186174,56,8
4316,1456186180,56,8
4317,1456186186,64,7
4318,1456186192,64,7
4319,1456186198,63,7
4320,1456186204,63,7
4321,1456186210,63,7
4322,1456186216,63,7
4323,1456186222,63,7
4324,1456186228,63,7
4325,1456186234,63,7
4326,1456186240,63,7
4327,1456186246,63,7
4328,1456186252,63,7
4329,1456186258,64,7
4330,1456186264,64,7
4331,1456186270,55,7
4332,1456186276,55,7
4333,1456186282,55,7
4334,1456186288,55,7
4335,1456186294,56,7
4336,1456186300,56,7
4337,1456186306,56,7
4338,1456186312,56,7
4339,1456186318,56,7
4340,1456186324,56,7
4341,1456186330,65,6
4342,1456186336,65,6
4343,1456186342,65,6
4344,1456186348,65,6
4345,1456186354,65,6
4346,1456186360,65,6
4347,1456186366,65,6
4348,1456186372,65,6
4349,1456186378,64,6
4350,1456186384,64,6
4351,1456186390,64,6
4352,1456186396,63,6
4353,1456186402,63,6
4354,1456186408,63,6
4355,1456186414,63,6
4356,1456186420,63,6
4357,1456186426,63,6
4358,1456186432,63,6
4359,1456186438,64,6
4360,1456186444,64,6
4361,1456186450,64,6
4362,1456186456,64,6
4363,1456186462,54,6
4364,1456186468,54,6
4365,1456186474,55,6
4366,1456186480,55,6
4367,1456186486,55,6
4368,1456186492,55,6
4369,1456186498,56,6
4370,1456186504,56,6
4371,1456186510,56,6
4372,1456186516,57,6
4373,1456186522,68,5
4374,1456186528,68,5
4375,1456186534,67,5
4376,1456186540,67,5
4377,1456186546,67,5
4378,1456186552,67,5
4379,1456186558,65,5
4380,1456186564,65,5
4381,1456186570,65,5
4382,1456186576,64,5
4383,1456186582,64,5
4384,1456186588,64,5
4385,1456186594,63,5
4386,1456186600,63,5
4387,1456186606,63,5
4388,1456186612,63,5
4389,1456186618,64,5
4390,1456186624,64,5
4391,1456186630,64,5
4392,1456186636,64,5
4393,1456186642,64,5
4394,1456186648,64,5
4395,1456186654,53,5
4396,1456186660,53,5
4397,1456186666,53,5
4398,1456186672,53,5
4399,1456186678,55,5
4400,1456186684,55,5
4401,1456186690,55,5
4402,1456186696,55,5
4403,1456186702,55,5
4404,1456186708,55,5
4405,1456186714,67,4
4406,1456186720,67,4
4407,1456186726,67,4
4408,1456186732,67,4
4409,1456186738,65,4
4410,1456186744,65,4
4411,1456186750,65,4
4412,1456186756,64,4
4413,1456186762,64,4
4414,1456186768,64,4
4415,1456186774,64,4
4416,1456186780,64,4
4417,1456186786,64,4
4418,1456186792,64,4
4419,1456186798,65,4
4420,1456186804,65,4
4421,1456186810,65,4
4422,1456186816,49,4
4423,1456186822,49,4
4424,1456186828,49,4
4425,1456186834,50,4
4426,1456186840,50,4
4427,1456186846,50,4
4428,1456186852,50,4
4429,1456186858,50,4
4430,1456186864,50,4
4431,1456186870,50,4
4432,1456186876,67,3
4433,1456186882,67,3
4434,1456186888,67,3
4435,1456186894,66,3
4436,1456186900,66,3
4437,1456186906,66,3
4438,1456186912,66,3
4439,1456186918,59,3
4440,1456186924,59,3
4441,1456186930,59,3
4442,1456186936,59,3
4443,1456186942,59,3
4444,1456186948,59,3
4445,1456186954,56,3
4446,1456186960,56,3
4447,1456186966,56,3
4448,1456186972,56,3
4449,1456186978,53,3
4450,1456186984,53,3
4451,1456186990,53,3
4452,1456186996,53,3
4453,1456187002,53,3
4454,1456187008,53,3
4455,1456187014,51,3
4456,1456187020,51,3
4457,1456187026,51,3
4458,1456187032,51,3
4459,1456187038,48,3
4460,1456187044,48,3
4461,1456187050,48,3
4462,1456187056,48,3
4463,1456187062,48,3
4464,1456187068,48,3
4465,1456187074,46,3
4466,1456187080,46,3
4467,1456187086,46,3
4468,1456187092,46,3
4469,1456187098,41,3
4470,1456187104,41,3
4471,1456187110,41,3
4472,1456187116,41,3
4473,1456187122,41,3
4474,1456187128,41,3
4475,1456187134,37,3
4476,1456187140,37,3
4477,1456187146,37,3
4478,1456187152,37,3
4479,1456187158,31,3
4480,1456187164,31,3
4481,1456187170,31,3
4482,1456187176,31,3
4483,1456187182,31,3
4484,1456187188,31,3
4485,1456187194,29,3
4486,1456187200,29,3
4487,1456187206,29,3
4488,1456187212,29,3
4489,1456187218,28,3
4490,1456187224,28,3
4491,1456187230,28,3
4492,1456187236,28,3
4493,1456187242,28,3
4494,1456187248,28,3
4495,1456187254,26,3
4496,1456187260,26,3
4497,1456187266,26,3
4498,1456187272,26,3
4499,1456187278,19,3
4500,1456187284,19,3
4501,1456187290,19,3
4502,1456187296,19,3
4503,1456187302,19,3
4504,1456187308,19,3
4505,1456187314,22,3
4506,1456187320,22,3
4507,1456187326,22,3
4508,1456187332,22,3
4509,1456187338,40,3
4510,1456187344,40,3
4511,1456187350,40,3
4512,1456187356,40,3
4513,1456187362,40,3
4514,1456187368,40,3
4515,1456187374,44,3
4516,1456187380,44,3
4517,1456187386,44,3
4518,1456187392,44,3
4519,1456187398,44,3
4520,1456187404,44,3
4521,1456187410,44,3
4522,1456187416,44,3
4523,1456187422,44,3
4524,1456187428,45,4
4525,1456187434,45,4
4526,1456187440,45,4
4527,1456187446,45,4
4528,1456187452,45,4
4529,1456187458,42,4
4530,1456187464,42,4
4531,1456187470,42,4
4532,1456187476,42,4
4533,1456187482,42,4
4534,1456187488,40,4
4535,1456187494,37,4
4536,1456187500,37,4
4537,1456187506,37,4
4538,1456187512,37,4
4539,1456187518,32,4
4540,1456187524,32,4
4541,1456187530,32,4
4542,1456187536,32,4
4543,1456187542,32,4
4544,1456187548,30,4
4545,1456187554,27,4
4546,1456187560,27,4
4547,1456187566,27,4
4548,1456187572,27,4
4549,1456187578,22,4
4550,1456187584,22,4
4551,1456187590,22,4
4552,1456187596,22,4
4553,1456187602,22,4
4554,1456187608,19,4
4555,1456187614,17,4
4556,1456187620,17,4
4557,1456187626,17,4
4558,1456187632,17,4
4559,1456187638,10,4
4560,1456187644,10,4
4561,1456187650,10,4
4562,1456187656,10,4
4563,1456187662,10,4
4564,1456187668,9,4
4565,1456187674,8,4
4566,1456187680,8,4
4567,1456187686,8,4
4568,1456187692,8,4
4569,1456187698,12,4
4570,1456187704,12,4
4571,1456187710,12,4
4572,1456187716,12,4
4573,1456187722,12,4
4574,1456187728,17,4
4575,1456187734,23,4
4576,1456187740,23,4
4577,1456187746,23,4
4578,1456187752,23,4
4579,1456187758,29,4
4580,1456187764,29,4
4581,1456187770,29,4
4582,1456187776,29,4
4583,1456187782,29,4
4584,1456187788,28,4
4585,1456187794,27,4
4586,1456187800,26,5
4587,1456187806,26,5
4588,1456187812,26,5
4589,1456187818,22,5
4590,1456187824,22,5
4591,1456187830,22,5
4592,1456187836,22,5
4593,1456187842,22,5
4594,1456187848,20,5
4595,1456187854,17,5
4596,1456187860,14,5
4597,1456187866,14,5
4598,1456187872,14,5
4599,1456187878,9,5
4600,1456187884,9,5
4601,1456187890,9,5
4602,1456187896,9,5
4603,1456187902,9,5
4604,1456187908,6,5
4605,1456187914,4,5
4606,1456187920,3,5
4607,1456187926,3,5
4608,1456187932,3,5
4609,1456187938,1,5
4610,1456187944,1,5
4611,1456187950,1,5
4612,1456187956,1,5
4613,1456187962,1,5
4614,1456187968,4,5
4615,1456187974,6,5
4616,1456187980,8,5
4617,1456187986,8,5
4618,1456187992,8,5
4619,1456187998,10,5
4620,1456188004,10,5
4621,1456188010,10,5
4622,1456188016,10,5
4623,1456188022,10,5
4624,1456188028,8,5
4625,1456188034,7,5
4626,1456188040,5,5
4627,1456188046,5,5
4628,1456188052,5,5
4629,1456188058,4,5
4630,1456188064,4,5
4631,1456188070,4,5
4632,1456188076,5,6
4633,1456188082,5,6
4634,1456188088,4,6
4635,1456188094,4,6
4636,1456188100,4,6
4637,1456188106,4,6
4638,1456188112,4,6
4639,1456188118,4,6
4640,1456188124,4,6
4641,1456188130,4,6
4642,1456188136,4,6
4643,1456188142,4,6
4644,1456188148,5,6
4645,1456188154,5,6
4646,1456188160,5,6
4647,1456188166,5,6
4648,1456188172,5,6
4649,1456188178,5,6
4650,1456188184,5,6
4651,1456188190,5,6
4652,1456188196,6,6
4653,1456188202,6,6
4654,1456188208,7,6
4655,1456188214,7,6
4656,1456188220,6,6
4657,1456188226,6,6
4658,1456188232,6,6
4659,1456188238,7,6
4660,1456188244,7,6
4661,1456188250,7,6
4662,1456188256,7,6
4663,1456188262,7,6
4664,1456188268,7,6
4665,1456188274,7,6
4666,1456188280,6,6
4667,1456188286,6,6
4668,1456188292,6,6
4669,1456188298,6,6
4670,1456188304,6,6
4671,1456188310,6,6
4672,1456188316,6,6
4673,1456188322,6,6
4674,1456188328,5,6
4675,1456188334,5,6
4676,1456188340,7,7
4677,1456188346,7,7
4678,1456188352,7,7
4679,1456188358,7,7
4680,1456188364,7,7
4681,1456188370,7,7
4682,1456188376,7,7
4683,1456188382,7,7
4684,1456188388,8,7
4685,1456188394,8,7
4686,1456188400,7,7
4687,1456188406,7,7
4688,1456188412,7,7
4689,1456188418,7,7
4690,1456188424,7,7
4691,1456188430,7,7
4692,1456188436,5,7
4693,1456188442,5,7
4694,1456188448,5,7
4695,1456188454,4,7
4696,1456188460,4,7
4697,1456188466,4,7
4698,1456188472,4,7
4699,1456188478,4,7
4700,1456188484,4,7
4701,1456188490,4,7
4702,1456188496,4,7
4703,1456188502,4,7
4704,1456188508,5,7
4705,1456188514,5,7
4706,1456188520,5,7
4707,1456188526,5,7
4708,1456188532,5,7
4709,1456188538,5,7
4710,1456188544,5,7
4711,1456188550,5,7
4712,1456188556,5,7
4713,1456188562,5,7
4714,1456188568,5,7
4715,1456188574,5,7
4716,1456188580,4,7
4717,1456188586,4,7
4718,1456188592,4,7
4719,1456188598,4,7
4720,1456188604,4,7
4721,1456188610,4,7
4722,1456188616,5,7
4723,1456188622,5,7
4724,1456188628,4,7
4725,1456188634,4,8
4726,1456188640,5,8
4727,1456188646,5,8
4728,1456188652,5,8
4729,1456188658,5,8
4730,1456188664,5,8
4731,1456188670,5,8
4732,1456188676,5,8
4733,1456188682,5,8
4734,1456188688,6,8
4735,1456188694,6,8
4736,1456188700,5,8
4737,1456188706,5,8
